1555014536.554956,16
1555014536.657682,16
1555014536.762422,17
1555014536.892726,18
1555014536.998028,17
1555014537.100932,18
1555014537.203588,19
1555014537.306119,19
1555014537.409140,19
1555014537.511782,11
1555014537.614371,11
1555014537.717949,12
1555014537.821302,13
1555014537.924005,14
1555014538.026455,14
1555014538.129696,15
1555014538.232068,16
1555014538.334904,16
1555014538.438607,18
1555014538.542084,18
1555014538.644764,18
1555014538.748603,19
1555014538.851591,19
1555014538.954706,20
1555014539.057730,20
1555014539.160393,20
1555014539.263605,10
1555014539.369359,7
1555014539.471856,8
1555014539.574972,10
1555014539.678891,10
1555014539.781723,11
1555014539.885294,12
1555014539.988521,13
1555014540.092038,14
1555014540.194868,14
1555014540.298382,16
1555014540.404325,17
1555014540.507126,17
1555014540.614013,18
1555014540.717985,20
1555014540.821618,19
1555014540.924364,20
1555014541.028501,20
1555014541.131109,20
1555014541.235133,20
1555014541.337753,11
1555014541.440317,12
1555014541.543824,13
1555014541.647513,14
1555014541.750083,14
1555014541.853219,16
1555014541.957266,15
1555014542.060115,17
1555014542.164120,16
1555014542.268872,17
1555014542.371770,18
1555014542.474766,18
1555014542.577607,19
1555014542.680470,19
1555014542.782813,19
1555014542.885991,11
1555014542.988675,13
1555014543.095136,12
1555014543.198704,13
1555014543.302484,14
1555014543.405055,15
1555014543.507909,15
1555014543.612490,16
1555014543.715166,17
1555014543.818271,17
1555014543.921254,18
1555014544.025148,18
1555014544.131167,19
1555014544.234776,10
1555014544.338557,12
1555014544.441139,13
1555014544.544707,14
1555014544.647571,15
1555014544.750531,15
1555014544.853622,16
1555014544.957054,17
1555014545.061146,17
1555014545.165708,19
1555014545.268558,19
1555014545.373573,19
1555014545.477684,20
1555014545.580590,20
1555014545.683189,20
1555014545.786813,20
1555014545.889465,20
1555014545.992006,6
1555014546.096287,7
1555014546.198965,9
1555014546.302149,10
1555014546.405624,11
1555014546.508879,11
1555014546.611795,12
1555014546.715634,13
1555014546.819134,14
1555014546.921832,15
1555014547.025729,15
1555014547.128560,16
1555014547.231367,16
1555014547.333679,18
1555014547.437499,17
1555014547.541330,10
1555014547.644453,11
1555014547.747273,11
1555014547.851153,12
1555014547.955212,13
1555014548.057580,14
1555014548.160569,15
1555014548.263769,15
1555014548.367249,16
1555014548.470722,17
1555014548.574019,17
1555014548.677171,18
1555014548.780339,18
1555014548.884421,19
1555014548.987550,19
1555014549.091125,19
1555014549.194270,11
1555014549.297609,12
1555014549.400355,14
1555014549.503993,14
1555014549.606544,16
1555014549.709488,16
1555014549.812359,16
1555014549.915789,17
1555014550.018276,19
1555014550.121834,18
1555014550.225530,19
1555014550.328520,19
1555014550.430959,20
1555014550.535930,20
1555014550.640642,18
1555014550.746506,12
1555014550.849323,12
1555014550.952710,13
1555014551.057492,14
1555014551.160589,14
1555014551.264973,15
1555014551.368355,16
1555014551.470672,16
1555014551.574218,17
1555014551.676875,17
1555014551.780393,18
1555014551.883263,20
1555014551.986668,19
1555014552.092598,19
1555014552.196664,11
1555014552.299625,11
1555014552.402960,12
1555014552.505696,13
1555014552.608865,14
1555014552.711550,15
1555014552.814085,15
1555014552.943513,18
1555014553.049272,18
1555014553.152151,18
1555014553.255423,19
1555014553.358277,19
1555014553.461804,20
1555014553.564668,20
1555014553.668114,19
1555014553.770405,11
1555014553.873297,12
1555014553.981689,14
1555014554.084701,14
1555014554.197559,14
1555014554.301050,15
1555014554.403693,16
1555014554.507921,16
1555014554.610513,17
1555014554.714084,17
1555014554.817127,18
1555014554.920649,19
1555014555.023862,19
1555014555.126319,20
1555014555.230020,20
1555014555.332530,19
1555014555.436105,6
1555014555.539920,8
1555014555.643262,9
1555014555.748278,10
1555014555.850686,11
1555014555.960347,12
1555014556.064952,14
1555014556.177049,15
1555014556.279238,15
1555014556.382964,16
1555014556.486492,16
1555014556.590173,17
1555014556.693000,18
1555014556.795773,18
1555014556.902277,19
1555014557.005793,19
1555014557.108908,20
1555014557.211482,20
1555014557.315148,13
1555014557.418116,6
1555014557.525490,7
1555014557.629649,9
1555014557.732834,10
1555014557.839238,8
1555014557.941786,11
1555014558.044334,13
1555014558.148321,13
1555014558.251941,14
1555014558.354714,16
1555014558.458479,17
1555014558.562506,16
1555014558.665556,17
1555014558.768805,17
1555014558.871924,18
1555014558.975160,19
1555014559.078069,19
1555014559.180875,20
1555014559.284338,20
1555014559.388356,20
1555014559.491894,18
1555014559.595143,7
1555014559.698354,8
1555014559.804785,10
1555014559.907955,11
1555014560.013549,12
1555014560.116350,13
1555014560.220075,13
1555014560.323158,14
1555014560.427241,15
1555014560.531336,15
1555014560.634832,17
1555014560.738833,17
1555014560.844503,17
1555014560.947700,18
1555014561.051952,19
1555014561.155486,19
1555014561.258962,20
1555014561.362370,20
1555014561.466273,20
1555014561.571134,10
1555014561.675068,11
1555014561.779319,13
1555014561.883002,13
1555014561.985817,14
1555014562.089477,14
1555014562.192737,15
1555014562.296284,16
1555014562.399941,16
1555014562.504105,17
1555014562.607135,18
1555014562.710447,18
1555014562.814622,19
1555014562.917484,19
1555014563.021057,19
1555014563.124995,11
1555014563.228643,12
1555014563.331402,12
1555014563.435136,13
1555014563.539161,14
1555014563.643633,15
1555014563.746560,15
1555014563.849765,17
1555014563.953143,19
1555014564.055829,18
1555014564.158748,19
1555014564.262249,19
1555014564.365020,20
1555014564.467987,20
1555014564.570964,19
1555014564.674497,12
1555014564.778183,13
1555014564.881324,14
1555014564.991250,15
1555014565.093967,15
1555014565.197503,15
1555014565.300387,16
1555014565.403557,16
1555014565.506404,17
1555014565.608590,17
1555014565.712126,18
1555014565.814747,19
1555014565.918221,19
1555014566.021622,19
1555014566.123856,11
1555014566.227677,11
1555014566.331404,12
1555014566.443950,13
1555014566.548535,14
1555014566.652458,15
1555014566.756500,15
1555014566.859299,16
1555014566.961852,16
1555014567.103524,18
1555014567.207906,19
1555014567.310581,20
1555014567.413204,19
1555014567.517401,10
1555014567.619889,11
1555014567.722909,12
1555014567.827562,13
1555014567.932972,14
1555014568.036438,14
1555014568.139966,15
1555014568.242350,16
1555014568.345376,16
1555014568.448000,18
1555014568.550308,17
1555014568.654047,18
1555014568.757328,19
1555014568.860566,19
1555014568.964436,20
1555014569.067261,20
1555014569.171312,20
1555014569.274326,11
1555014569.377867,7
1555014569.481937,8
1555014569.585145,10
1555014569.688057,10
1555014569.791135,11
1555014569.894798,12
1555014569.997973,13
1555014570.101179,14
1555014570.204445,14
1555014570.307475,15
1555014570.411167,17
1555014570.513833,17
1555014570.617209,18
1555014570.720982,19
1555014570.825413,19
1555014570.928540,20
1555014571.031672,20
1555014571.134067,20
1555014571.237871,20
1555014571.341061,20
1555014571.444293,9
1555014571.546966,8
1555014571.650553,9
1555014571.753430,11
1555014571.855940,13
1555014571.958845,12
1555014572.061560,13
1555014572.164440,14
1555014572.266568,15
1555014572.369498,16
1555014572.472598,16
1555014572.579698,17
1555014572.683952,16
1555014572.786715,17
1555014572.890059,15
1555014572.992598,0
1555014573.095376,0
1555014573.197945,0
1555014573.300882,0
1555014573.403194,0
1555014573.506501,0
1555014573.609497,0
1555014573.712193,0
1555014573.814798,0
1555014573.917537,0
